time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-18T02:27:28.530Z,32.6871667,-115.778,5.447,3.5,ml,45,83,0.02008,0.17,ci,ci10619533,2016-03-10T09:04:59.461Z,"21km ESE of Ocotillo, CA",earthquake,0.32,0.96,0.192,169,reviewed,ci,ci
2010-04-17T09:06:56.720Z,32.5861667,-115.6741667,8.935,3.26,ml,36,134,0.07687,0.14,ci,ci10617613,2016-03-10T23:17:47.363Z,"8km W of Progreso, B.C., MX",earthquake,0.43,0.56,0.185,128,reviewed,ci,ci
2010-04-16T23:54:50.160Z,32.6098333,-115.7593333,7.243,3.72,ml,45,172,0.03838,0.15,ci,ci10616661,2016-03-10T13:30:39.461Z,"17km WNW of Progreso, B.C., MX",earthquake,0.39,0.44,0.119,183,reviewed,ci,ci
2010-04-16T21:28:44.080Z,32.66,-115.7706667,8.537,3.39,ml,37,97,0.01059,0.18,ci,ci10616381,2016-03-10T16:36:44.224Z,"20km WNW of Progreso, B.C., MX",earthquake,0.34,0.35,0.18,147,reviewed,ci,ci
2010-04-16T04:30:24.060Z,32.6105,-115.7281667,1.965,3.31,ml,16,230,0.03875,0.15,ci,ci32069767,2016-03-10T10:32:49.816Z,"14km WNW of Progreso, B.C., MX",earthquake,0.79,0.36,0.136,24,reviewed,ci,ci
2010-04-16T04:30:01.760Z,32.6323333,-115.7341667,2.975,3.6,ml,32,184,0.01818,0.12,ci,ci10614397,2016-03-10T00:05:52.899Z,"15km WNW of Progreso, B.C., MX",earthquake,0.54,0.38,0.181,178,reviewed,ci,ci
2010-04-16T01:23:17.600Z,32.6665,-115.7905,5.307,3.42,ml,33,118,0.02101,0.13,ci,ci10613973,2016-03-10T00:05:43.207Z,"20km ESE of Ocotillo, CA",earthquake,0.34,0.74,0.225,139,reviewed,ci,ci
2010-04-15T23:59:39.260Z,41.7133333,-111.094,10.16,4.89,ml,29,88,0.2638,0.21,uu,uu50407595,2019-05-14T15:46:06.802Z,"9 km NE of Randolph, Utah",earthquake,0.52,1.26,,22,reviewed,uu,uu
2010-04-15T23:59:38.000Z,41.703,-111.09,7.9,4.6,mwc,357,10.4,,,us,usp000hbfd,2016-11-10T02:27:09.570Z,"8 km ENE of Randolph, Utah",earthquake,,,,,reviewed,slc,gcmt
2010-04-15T21:33:13.140Z,32.6483333,-115.7211667,9.415,3.5,ml,36,189,0.004509,0.17,ci,ci10613517,2016-03-10T18:09:48.042Z,"15km WNW of Progreso, B.C., MX",earthquake,0.52,0.34,0.233,153,reviewed,ci,ci
2010-04-15T21:13:05.040Z,32.6585,-115.7603333,8.897,3.03,ml,38,83,0.01039,0.14,ci,ci10613493,2016-03-10T10:32:37.219Z,"19km WNW of Progreso, B.C., MX",earthquake,0.38,0.25,0.172,115,reviewed,ci,ci
2010-04-15T14:28:54.000Z,32.6735,-115.7643333,8.687,3,ml,32,56,,0.16,ci,ci10612725,2016-03-10T04:33:47.898Z,"20km WNW of Progreso, B.C., MX",earthquake,0.35,0.45,0.176,116,reviewed,ci,ci
2010-04-15T13:22:36.000Z,34.631,-96.268,0.9,3.2,mblg,35,76.3,,,us,usp000hber,2017-06-26T21:21:11.763Z,"7 km ENE of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-15T10:48:36.480Z,38.032,-111.0971667,9.33,3.16,ml,29,122,0.2961,0.18,uu,uu50407560,2019-06-28T18:48:41.992Z,"31 km ENE of Boulder Town, Utah",earthquake,0.5,1.22,,10,reviewed,uu,uu
2010-04-15T08:51:05.420Z,32.6223333,-115.7673333,7.403,3.02,ml,40,182,0.02615,0.17,ci,ci10612053,2016-03-10T06:09:58.201Z,"18km WNW of Progreso, B.C., MX",earthquake,0.57,0.51,0.168,123,reviewed,ci,ci
2010-04-15T06:35:20.510Z,32.7073333,-115.8586667,6.618,3.19,ml,45,71,0.01172,0.2,ci,ci10611741,2016-03-10T07:35:28.243Z,"13km ESE of Ocotillo, CA",earthquake,0.31,0.54,0.145,140,reviewed,ci,ci
2010-04-15T06:19:55.700Z,32.6115,-115.7615,8.053,3.5,ml,44,193,0.03663,0.17,ci,ci10611701,2016-03-10T07:35:26.682Z,"17km WNW of Progreso, B.C., MX",earthquake,0.43,0.48,0.14,168,reviewed,ci,ci
2010-04-15T04:05:53.630Z,32.719,-115.814,2.692,3.34,ml,9,119,0.03512,0.07,ci,ci37186429,2016-03-10T09:02:50.104Z,"17km E of Ocotillo, CA",earthquake,0.48,0.98,0.091,11,reviewed,ci,ci
2010-04-15T00:49:51.360Z,34.705,-96.398,5,3,mblg,18,105.3,,0.83,us,usp000hbdh,2017-06-26T21:21:23.296Z,"11 km NNE of Tupelo, Oklahoma",earthquake,,,,,reviewed,us,us
2010-04-14T22:39:52.950Z,38.031,-111.1038333,11.29,3.06,ml,16,132,0.3008,0.14,uu,uu50407465,2018-08-29T01:00:23.690Z,"31 km ENE of Boulder Town, Utah",earthquake,0.42,0.9,,8,reviewed,uu,uu
2010-04-14T19:14:39.070Z,32.5858333,-115.689,10.615,3.23,ml,35,195,0.07074,0.14,ci,ci10610541,2016-03-10T10:31:42.649Z,"10km W of Progreso, B.C., MX",earthquake,0.46,0.66,0.227,111,reviewed,ci,ci
2010-04-14T18:58:45.130Z,38.0196667,-111.1028333,13.2,3.92,ml,28,126,0.2967,0.18,uu,uu50407440,2019-06-28T18:48:41.636Z,"30 km ENE of Boulder Town, Utah",earthquake,0.5,0.71,,13,reviewed,uu,uu
2010-04-14T17:16:14.000Z,45.33,-112.6,10.5,3.3,ml,51,23.4,,,us,usp000hbcx,2015-01-28T20:05:23.949Z,"12 km NNE of Dillon, Montana",earthquake,,,,,reviewed,but,but
2010-04-14T11:19:59.520Z,32.678,-115.7673333,2.263,3.84,mw,41,80,0.008244,0.19,ci,ci10609773,2016-03-10T19:51:26.588Z,"20km WNW of Progreso, B.C., MX",earthquake,0.35,0.49,,5,reviewed,ci,ci
2010-04-13T17:41:58.050Z,32.6676667,-115.7585,9.987,3.19,ml,39,68,0.006603,0.13,ci,ci10607965,2016-03-10T09:02:05.153Z,"19km WNW of Progreso, B.C., MX",earthquake,0.36,31.61,0.175,59,reviewed,ci,ci
2010-04-13T16:24:56.700Z,32.711,-115.9815,3.323,3.24,ml,37,102,0.04846,0.17,ci,ci10607813,2016-03-10T00:04:14.409Z,"3km SSE of Ocotillo, CA",earthquake,0.35,1.1,0.213,148,reviewed,ci,ci
2010-04-13T15:36:32.100Z,32.6761667,-115.7865,4.235,3.95,ml,42,90,,0.18,ci,ci10607677,2016-03-10T13:28:36.443Z,"20km ESE of Ocotillo, CA",earthquake,0.27,0.5,0.164,193,reviewed,ci,ci
2010-04-13T13:15:36.770Z,32.7133333,-115.8588333,2.258,3.38,ml,46,40,0.006081,0.17,ci,ci10607485,2016-03-10T06:08:29.630Z,"13km E of Ocotillo, CA",earthquake,0.24,0.29,0.144,176,reviewed,ci,ci
2010-04-13T03:39:31.740Z,32.6638333,-115.7798333,2.253,3.43,ml,36,123,,0.17,ci,ci10606485,2016-03-10T16:34:19.671Z,"21km WNW of Progreso, B.C., MX",earthquake,0.37,0.35,0.196,171,reviewed,ci,ci
2010-04-12T22:18:40.540Z,32.6856667,-115.764,6.683,3.17,ml,37,51,0.01588,0.19,ci,ci10605957,2016-03-10T07:33:58.552Z,"21km NW of Progreso, B.C., MX",earthquake,0.39,0.78,0.189,141,reviewed,ci,ci
2010-04-12T15:34:55.050Z,32.6795,-115.7978333,8.855,3.15,ml,39,84,0.02861,0.21,ci,ci10605269,2016-03-10T11:58:12.010Z,"19km ESE of Ocotillo, CA",earthquake,0.45,0.4,0.219,60,reviewed,ci,ci
2010-04-12T14:33:51.250Z,32.6511667,-115.7256667,9.725,3.1,ml,25,116,0.001928,0.14,ci,ci10605149,2016-03-10T19:50:11.538Z,"16km WNW of Progreso, B.C., MX",earthquake,0.64,0.5,0.245,138,reviewed,ci,ci
2010-04-12T14:17:50.700Z,32.6716667,-115.7765,3.345,3.32,ml,38,92,0.009126,0.17,ci,ci10605141,2016-03-10T18:07:21.249Z,"21km WNW of Progreso, B.C., MX",earthquake,0.41,0.72,0.185,160,reviewed,ci,ci
2010-04-12T10:46:00.560Z,32.6638333,-115.7873333,0.755,3.17,ml,34,124,0.01904,0.14,ci,ci10604773,2016-03-10T11:58:08.010Z,"21km ESE of Ocotillo, CA",earthquake,0.29,0.59,0.163,150,reviewed,ci,ci
2010-04-12T10:36:14.280Z,32.6578333,-115.7915,1.622,3.62,ml,32,148,0.02468,0.18,ci,ci10604749,2016-03-10T00:03:26.010Z,"21km ESE of Ocotillo, CA",earthquake,0.38,0.39,0.141,185,reviewed,ci,ci
2010-04-12T09:08:22.020Z,32.6928333,-115.8028333,8.835,3.49,ml,36,63,0.03869,0.14,ci,ci10604581,2016-03-10T16:33:52.875Z,"18km ESE of Ocotillo, CA",earthquake,0.29,0.49,0.16,172,reviewed,ci,ci
2010-04-12T07:44:21.480Z,32.6041667,-115.7211667,9.723,3.78,ml,35,193,0.04525,0.15,ci,ci10604477,2016-03-10T13:27:59.262Z,"13km WNW of Progreso, B.C., MX",earthquake,0.61,0.47,0.191,196,reviewed,ci,ci
2010-04-12T05:35:22.210Z,32.5678333,-115.6571667,11.693,3.22,ml,31,160,0.1001,0.12,ci,ci10604309,2016-03-10T01:33:13.791Z,"7km W of Progreso, B.C., MX",earthquake,0.54,0.72,0.238,145,reviewed,ci,ci
2010-04-12T04:04:48.000Z,35.611,-97.122,5,3,mblg,25,75.5,,,us,usp000hb84,2020-03-19T18:00:14.673Z,"8 km SE of Luther, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-12T02:04:24.180Z,32.6813333,-115.8015,9.335,3.37,ml,45,80,0.03214,0.18,ci,ci10603853,2016-03-10T14:55:23.296Z,"19km ESE of Ocotillo, CA",earthquake,0.37,0.37,0.153,172,reviewed,ci,ci
2010-04-11T22:55:10.470Z,32.6455,-115.7635,4.555,3.59,ml,38,178,0.002868,0.16,ci,ci10603485,2016-03-10T10:30:07.745Z,"18km WNW of Progreso, B.C., MX",earthquake,0.52,0.34,0.135,189,reviewed,ci,ci
2010-04-11T20:05:47.280Z,32.6455,-115.7655,4.325,3.37,ml,40,177,0.003758,0.16,ci,ci10602989,2016-03-10T23:13:57.916Z,"18km WNW of Progreso, B.C., MX",earthquake,0.42,0.43,0.163,174,reviewed,ci,ci
2010-04-11T19:55:19.860Z,32.6081667,-115.7521667,7.865,3.04,ml,27,192,0.04088,0.15,ci,ci10602949,2016-03-10T00:02:51.942Z,"16km WNW of Progreso, B.C., MX",earthquake,0.8,0.74,0.179,137,reviewed,ci,ci
2010-04-11T11:50:32.780Z,32.6078333,-115.768,5.385,3.05,ml,28,192,0.04056,0.21,ci,ci10601613,2016-03-10T21:39:57.359Z,"18km W of Progreso, B.C., MX",earthquake,0.86,1.44,0.147,142,reviewed,ci,ci
2010-04-11T06:30:26.270Z,32.6343333,-115.7151667,7.255,3.32,ml,40,184,0.0177,0.15,ci,ci10600549,2016-03-10T18:05:54.227Z,"14km WNW of Progreso, B.C., MX",earthquake,0.4,0.47,0.164,159,reviewed,ci,ci
2010-04-11T01:02:14.760Z,32.6141667,-115.7536667,7.205,3.16,ml,42,192,0.03476,0.14,ci,ci10599653,2016-03-10T10:29:23.071Z,"16km WNW of Progreso, B.C., MX",earthquake,0.58,0.67,0.193,151,reviewed,ci,ci
2010-04-10T23:43:43.320Z,32.6155,-115.767,6.353,3.15,ml,38,191,0.03286,0.16,ci,ci10599437,2016-03-10T00:01:58.608Z,"18km WNW of Progreso, B.C., MX",earthquake,0.45,0.36,0.165,130,reviewed,ci,ci
2010-04-10T23:11:54.960Z,32.684,-115.7663333,10.417,3.31,ml,41,71,0.01414,0.17,ci,ci10599373,2016-03-10T14:54:10.189Z,"21km NW of Progreso, B.C., MX",earthquake,0.38,0.47,0.202,140,reviewed,ci,ci
2010-04-10T22:03:58.970Z,32.6758333,-115.7595,10.747,3.3,ml,39,53,0.008068,0.2,ci,ci10599181,2016-03-10T16:32:32.108Z,"20km WNW of Progreso, B.C., MX",earthquake,0.44,0.48,0.198,158,reviewed,ci,ci
2010-04-10T18:47:59.560Z,32.676,-115.801,8.567,3.75,ml,43,116,0.03024,0.18,ci,ci10598693,2016-03-10T19:48:25.457Z,"19km ESE of Ocotillo, CA",earthquake,0.33,0.47,0.163,193,reviewed,ci,ci
2010-04-10T17:31:40.140Z,32.6586667,-115.7921667,8.197,3.55,ml,38,149,0.02479,0.2,ci,ci10598493,2016-03-10T23:12:58.573Z,"21km ESE of Ocotillo, CA",earthquake,0.4,0.35,0.155,162,reviewed,ci,ci
2010-04-10T13:21:54.150Z,32.672,-115.7813333,8.482,3.52,ml,29,107,0.0132,0.17,ci,ci10597885,2016-03-10T13:26:16.352Z,"21km ESE of Ocotillo, CA",earthquake,0.36,0.43,0.177,167,reviewed,ci,ci
2010-04-10T13:14:29.800Z,32.7073333,-115.795,2.192,3.04,ml,14,75,0.04474,0.21,ci,ci10597877,2016-03-10T07:32:00.524Z,"19km E of Ocotillo, CA",earthquake,0.5,0.77,0.18,129,reviewed,ci,ci
2010-04-10T09:52:01.200Z,32.6805,-115.76,10.355,3.58,ml,40,47,0.01175,0.18,ci,ci10597293,2016-03-10T18:05:00.364Z,"20km NW of Progreso, B.C., MX",earthquake,0.39,0.58,0.176,170,reviewed,ci,ci
2010-04-10T09:23:55.340Z,32.6815,-115.7571667,9.395,3.03,ml,39,47,0.01378,0.13,ci,ci10597101,2016-03-10T13:26:02.720Z,"20km NW of Progreso, B.C., MX",earthquake,0.38,0.41,0.176,111,reviewed,ci,ci
2010-04-10T09:19:05.010Z,32.6855,-115.757,10.795,3.08,ml,40,44,0.01734,0.18,ci,ci10597077,2016-03-10T08:59:28.174Z,"20km NW of Progreso, B.C., MX",earthquake,0.33,0.43,0.153,96,reviewed,ci,ci
2010-04-10T09:17:14.130Z,32.681,-115.7598333,10.245,3.19,ml,43,46,0.01227,0.19,ci,ci10597069,2016-03-10T14:53:33.653Z,"20km NW of Progreso, B.C., MX",earthquake,0.35,0.6,0.131,54,reviewed,ci,ci
2010-04-10T09:13:22.660Z,32.6766667,-115.7505,9.872,3.62,ml,10,137,0.01467,0.11,ci,ci37205253,2016-03-10T18:04:50.616Z,"19km NW of Progreso, B.C., MX",earthquake,0.66,1,0.147,5,reviewed,ci,ci
2010-04-10T09:12:28.030Z,32.6753333,-115.7581667,9.715,4.5,mw,45,55,0.00853,0.2,ci,ci10597061,2020-05-02T02:25:25.798Z,"20km WNW of Progreso, B.C., MX",earthquake,0.35,0.52,,0,reviewed,ci,ci
2010-04-10T04:12:27.970Z,32.6643333,-115.722,8.777,3.36,ml,33,96,0.01541,0.12,ci,ci10596205,2016-03-10T14:53:16.234Z,"16km NW of Progreso, B.C., MX",earthquake,0.42,0.46,0.197,145,reviewed,ci,ci
2010-04-10T04:05:13.970Z,32.6515,-115.7315,7.285,3.28,ml,36,148,0.004831,0.16,ci,ci10596173,2016-03-10T19:47:45.627Z,"16km WNW of Progreso, B.C., MX",earthquake,0.45,0.35,0.167,137,reviewed,ci,ci
2010-04-10T03:40:41.500Z,32.6888333,-115.7993333,8.947,3.21,ml,49,96,0.03398,0.2,ci,ci10596077,2016-03-10T16:31:27.021Z,"19km ESE of Ocotillo, CA",earthquake,0.35,0.39,0.167,133,reviewed,ci,ci
2010-04-10T03:09:32.530Z,32.6745,-115.8023333,8.037,3.81,ml,44,120,0.03108,0.2,ci,ci10595917,2016-03-10T11:55:44.284Z,"19km ESE of Ocotillo, CA",earthquake,0.35,0.51,0.129,189,reviewed,ci,ci
2010-04-10T02:18:09.580Z,32.6076667,-115.7576667,7.807,3.63,ml,38,193,0.04065,0.16,ci,ci10595685,2016-03-10T21:37:57.700Z,"17km W of Progreso, B.C., MX",earthquake,0.56,0.43,0.159,173,reviewed,ci,ci
2010-04-10T02:16:04.260Z,32.6688333,-115.778,8.527,3.36,ml,44,109,0.01025,0.18,ci,ci10595677,2016-03-10T13:25:37.125Z,"21km WNW of Progreso, B.C., MX",earthquake,0.37,0.47,0.197,151,reviewed,ci,ci
2010-04-10T01:05:24.000Z,32.6531667,-115.7375,2.675,3.33,ml,32,146,0.01013,0.16,ci,ci10595461,2016-03-10T21:37:54.123Z,"16km WNW of Progreso, B.C., MX",earthquake,0.46,0.32,0.179,143,reviewed,ci,ci
2010-04-09T21:58:00.420Z,32.6668333,-115.7833333,9.465,3.57,ml,50,112,0.015,0.23,ci,ci10594957,2016-03-10T16:31:04.415Z,"21km WNW of Progreso, B.C., MX",earthquake,0.37,0.28,0.128,72,reviewed,ci,ci
2010-04-09T20:58:29.740Z,37.5226667,-112.3038333,4.51,3.04,md,14,130,0.07883,0.15,uu,uu50407240,2018-08-29T00:59:55.460Z,"18 km SE of Hatch, Utah",earthquake,0.54,1.41,,5,reviewed,uu,uu
2010-04-09T19:24:13.930Z,32.6685,-116.0018333,12.253,3.21,ml,55,158,0.06564,0.24,ci,ci10594589,2016-03-10T01:30:38.828Z,"7km S of Ocotillo, CA",earthquake,0.32,0.44,0.203,65,reviewed,ci,ci
2010-04-09T18:31:20.310Z,32.721,-115.8868333,6.26,3.27,ml,55,57,0.02637,0.24,ci,ci10594461,2016-03-10T23:11:46.725Z,"10km E of Ocotillo, CA",earthquake,0.26,0.55,0.173,140,reviewed,ci,ci
2010-04-09T16:08:17.830Z,32.5965,-115.7313333,5.365,3.2,ml,8,288,0.05285,0.06,ci,ci37075923,2016-03-10T02:57:44.364Z,"14km W of Progreso, B.C., MX",earthquake,0.89,1.05,0.215,5,reviewed,ci,ci
2010-04-09T16:08:07.920Z,32.5971667,-115.7473333,4.545,3.47,ml,39,189,0.05249,0.19,ci,ci10594061,2016-03-10T10:27:59.806Z,"15km W of Progreso, B.C., MX",earthquake,0.54,0.48,0.127,70,reviewed,ci,ci
2010-04-09T11:59:02.040Z,32.6068333,-115.7648333,7.245,3.52,ml,37,187,0.04133,0.19,ci,ci10593141,2016-03-10T11:55:00.860Z,"17km W of Progreso, B.C., MX",earthquake,0.36,0.39,0.172,188,reviewed,ci,ci
2010-04-09T04:34:44.960Z,32.7888333,-116.0315,11.826,3.36,ml,34,65,0.13,0.18,ci,ci10591525,2016-03-10T01:29:31.341Z,"7km NNW of Ocotillo, CA",earthquake,0.31,1,0.208,173,reviewed,ci,ci
2010-04-09T02:16:19.440Z,32.6865,-115.8583333,7.088,3.05,ml,47,64,0.0323,0.19,ci,ci10591125,2016-03-10T11:54:14.047Z,"14km ESE of Ocotillo, CA",earthquake,0.24,0.44,0.181,133,reviewed,ci,ci
2010-04-09T00:26:34.870Z,32.6891667,-115.9093333,10.618,3.08,ml,49,65,0.01664,0.23,ci,ci10590757,2016-03-10T13:24:16.611Z,"9km ESE of Ocotillo, CA",earthquake,0.28,0.51,0.17,140,reviewed,ci,ci
2010-04-08T23:56:09.070Z,32.6145,-115.7651667,4.205,3.39,ml,41,191,0.03371,0.15,ci,ci10590669,2016-03-10T14:51:27.819Z,"17km WNW of Progreso, B.C., MX",earthquake,0.43,0.35,0.171,163,reviewed,ci,ci
2010-04-08T23:55:11.240Z,32.6241667,-115.7673333,4.845,3.24,ml,46,182,0.02435,0.19,ci,ci10590661,2016-03-10T08:57:19.431Z,"18km WNW of Progreso, B.C., MX",earthquake,0.46,0.33,0.152,133,reviewed,ci,ci
2010-04-08T22:23:09.410Z,32.6981667,-115.9081667,9.708,3.28,ml,53,56,0.01871,0.18,ci,ci10590325,2016-03-10T14:51:21.331Z,"9km ESE of Ocotillo, CA",earthquake,0.22,0.31,0.193,165,reviewed,ci,ci
2010-04-08T21:01:11.310Z,32.6886667,-115.9101667,10.168,3.4,ml,52,65,0.01602,0.21,ci,ci10590013,2016-03-10T04:27:32.381Z,"9km ESE of Ocotillo, CA",earthquake,0.26,0.45,0.183,177,reviewed,ci,ci
2010-04-08T19:27:36.350Z,32.6693333,-115.8201667,11.215,3.26,ml,46,81,0.01773,0.21,ci,ci10589677,2016-03-10T23:09:58.107Z,"18km ESE of Ocotillo, CA",earthquake,0.3,0.33,0.205,162,reviewed,ci,ci
2010-04-08T17:50:04.430Z,32.5838333,-115.7376667,3.628,3.02,ml,30,194,0.06753,0.2,ci,ci10589269,2016-03-09T23:58:22.308Z,"14km W of Progreso, B.C., MX",earthquake,0.47,0.77,0.163,105,reviewed,ci,ci
2010-04-08T17:49:04.130Z,32.5883333,-115.7345,3.698,3.13,ml,23,219,0.06421,0.17,ci,ci37043347,2016-03-10T11:53:39.575Z,"14km W of Progreso, B.C., MX",earthquake,0.69,0.6,0.135,114,reviewed,ci,ci
2010-04-08T17:48:39.510Z,32.5803333,-115.7358333,2.343,3.3,ml,37,194,0.06926,0.19,ci,ci10589261,2016-03-10T02:56:26.897Z,"14km W of Progreso, B.C., MX",earthquake,0.39,0.43,0.142,160,reviewed,ci,ci
2010-04-08T16:54:34.140Z,32.6848333,-115.8365,9.43,3.3,ml,53,60,0.03414,0.2,ci,ci10589053,2016-03-10T01:28:37.403Z,"16km ESE of Ocotillo, CA",earthquake,0.27,0.26,0.191,165,reviewed,ci,ci
2010-04-08T15:44:58.950Z,32.61,-115.7611667,7.755,4.42,ml,42,186,0.03814,0.18,ci,ci10588789,2020-05-02T02:23:31.829Z,"17km WNW of Progreso, B.C., MX",earthquake,0.54,0.45,0.159,206,reviewed,ci,ci
2010-04-08T14:26:05.480Z,32.6016667,-115.7656667,6.185,3.1,ml,41,193,0.04651,0.21,ci,ci10588421,2016-03-10T04:26:54.317Z,"17km W of Progreso, B.C., MX",earthquake,0.41,0.54,0.176,137,reviewed,ci,ci
2010-04-08T12:42:43.000Z,35.523,-97.284,0.4,3.4,mblg,31,67.8,,,us,usp000haz4,2020-03-19T17:46:43.264Z,"3 km NNW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-08T12:38:44.320Z,32.6915,-115.8351667,10.99,3.66,ml,49,53,0.03225,0.22,ci,ci10588005,2016-03-10T19:44:50.862Z,"16km ESE of Ocotillo, CA",earthquake,0.29,0.41,0.173,189,reviewed,ci,ci
2010-04-08T09:36:57.390Z,36.916,-104.842,5,3.5,ml,44,37.6,,1.1,us,usp000hayr,2014-11-07T01:41:13.884Z,"24 km S of Weston, Colorado",earthquake,,,,,reviewed,us,us
2010-04-08T08:06:32.650Z,32.6138333,-115.7858333,4.503,3.06,ml,44,184,0.03958,0.2,ci,ci10586709,2016-03-10T18:01:07.227Z,"19km WNW of Progreso, B.C., MX",earthquake,0.49,0.31,0.138,142,reviewed,ci,ci
2010-04-08T03:22:32.670Z,32.7143333,-115.8738333,2.678,3.61,ml,54,38,0.01596,0.19,ci,ci10585533,2016-03-10T14:49:37.439Z,"11km ESE of Ocotillo, CA",earthquake,0.2,0.28,0.137,197,reviewed,ci,ci
2010-04-08T02:53:06.590Z,32.7278333,-116.0111667,1.963,3.08,ml,19,90,0.07829,0.12,ci,ci10585397,2016-03-10T02:54:57.988Z,"2km WSW of Ocotillo, CA",earthquake,0.36,0.64,0.147,52,reviewed,ci,ci
2010-04-08T02:47:57.030Z,32.6855,-115.7635,3.99,4.23,mw,45,93,0.01576,0.23,ci,ci10585381,2020-05-02T02:23:13.060Z,"20km NW of Progreso, B.C., MX",earthquake,0.39,0.53,,6,reviewed,ci,ci
2010-04-08T02:38:20.780Z,32.6176667,-115.7781667,5.465,3.09,ml,45,177,0.03324,0.18,ci,ci10585341,2016-03-10T18:00:33.689Z,"19km WNW of Progreso, B.C., MX",earthquake,0.42,0.53,0.155,133,reviewed,ci,ci
2010-04-08T01:44:33.340Z,32.627,-116.1238333,6.883,3.13,ml,51,183,0.0429,0.19,ci,ci10585093,2016-03-10T23:08:16.295Z,"17km SW of Ocotillo, CA",earthquake,0.42,0.57,0.159,160,reviewed,ci,ci
2010-04-08T00:36:03.160Z,32.614,-115.7801667,5.413,3.35,ml,41,197,0.03727,0.18,ci,ci10584853,2016-03-10T11:52:43.360Z,"19km WNW of Progreso, B.C., MX",earthquake,0.52,0.57,0.138,170,reviewed,ci,ci
2010-04-07T23:47:59.570Z,33.0956667,-115.933,2.9,3,ml,76,39,0.09496,0.25,ci,ci10584645,2016-03-10T02:54:32.336Z,"19km ESE of Ocotillo Wells, CA",earthquake,0.2,0.49,0.139,150,reviewed,ci,ci
2010-04-07T22:18:12.440Z,32.5718333,-115.6631667,11.473,3.2,ml,32,205,0.09391,0.12,ci,ci10584285,2016-03-09T23:56:44.452Z,"8km W of Progreso, B.C., MX",earthquake,0.46,0.58,0.192,145,reviewed,ci,ci
2010-04-07T21:21:52.460Z,32.6368333,-115.7481667,2.304,3.37,ml,20,183,0.02221,0.14,ci,ci14627772,2016-03-10T02:54:19.160Z,"17km WNW of Progreso, B.C., MX",earthquake,0.49,0.68,0.124,70,reviewed,ci,ci
2010-04-07T20:48:47.420Z,32.6326667,-115.7425,3.643,3.12,ml,29,184,0.02147,0.15,ci,ci14627652,2016-03-10T08:55:15.584Z,"16km WNW of Progreso, B.C., MX",earthquake,0.41,0.48,0.175,134,reviewed,ci,ci
2010-04-07T20:11:10.720Z,32.6751667,-115.7676667,3.905,3.87,ml,37,82,0.005534,0.2,ci,ci14627500,2016-03-10T21:33:47.614Z,"20km WNW of Progreso, B.C., MX",earthquake,0.41,0.75,0.122,196,reviewed,ci,ci
2010-04-07T19:44:11.170Z,32.6916667,-115.79,8.155,3.09,ml,42,103,0.02979,0.18,ci,ci14627412,2016-03-10T21:33:42.711Z,"20km ESE of Ocotillo, CA",earthquake,0.29,0.43,0.207,143,reviewed,ci,ci
2010-04-07T18:45:40.430Z,32.6138333,-115.764,6.973,3.35,ml,42,191,0.04755,0.18,ci,ci14627220,2021-03-10T00:08:18.740Z,"17km WNW of Progreso, B.C., MX",earthquake,0.45,0.57,0.151,160,reviewed,ci,ci
2010-04-07T17:41:02.070Z,32.7175,-115.889,5.155,3.01,ml,51,56,0.04249,0.17,ci,ci14626956,2016-03-10T18:00:00.065Z,"10km ESE of Ocotillo, CA",earthquake,0.2,0.68,0.203,129,reviewed,ci,ci
2010-04-07T16:38:37.620Z,32.5908333,-115.7291667,3.623,3.66,ml,34,201,0.05838,0.15,ci,ci14626708,2016-03-10T21:33:25.053Z,"14km W of Progreso, B.C., MX",earthquake,0.52,0.8,0.184,189,reviewed,ci,ci
2010-04-07T15:04:43.170Z,32.6926667,-115.857,6.603,3.51,ml,50,120,0.06062,0.21,ci,ci14626372,2016-03-10T08:54:51.977Z,"14km ESE of Ocotillo, CA",earthquake,0.31,0.67,0.161,187,reviewed,ci,ci
2010-04-07T12:49:56.140Z,32.6645,-115.8043333,3.143,3.22,ml,29,159,0.06748,0.25,ci,ci14625884,2016-03-10T21:33:02.450Z,"19km ESE of Ocotillo, CA",earthquake,0.57,0.65,0.196,163,reviewed,ci,ci
2010-04-07T12:47:31.590Z,32.6631667,-115.7961667,7.573,3.29,ml,36,159,0.06046,0.24,ci,ci14625868,2016-03-10T06:01:13.444Z,"20km ESE of Ocotillo, CA",earthquake,0.55,1.38,0.217,165,reviewed,ci,ci
2010-04-07T12:34:38.380Z,32.6066667,-115.7778333,4.623,3.24,ml,33,187,0.06079,0.2,ci,ci14625828,2016-03-10T06:01:11.819Z,"18km W of Progreso, B.C., MX",earthquake,0.54,0.41,0.188,158,reviewed,ci,ci
2010-04-07T11:49:07.920Z,32.7215,-115.9125,1.572,3.17,ml,54,85,0.03299,0.24,ci,ci14625628,2016-03-09T23:56:17.987Z,"8km E of Ocotillo, CA",earthquake,0.31,0.56,0.195,156,reviewed,ci,ci
